BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
3,SPRING CREEK,01 ONE FAMILY DWELLINGS                    ,1,4452,348, ,A5,748 EGAN STREET, ,11239,1,0,1,1900,1606,2016,1,A5,419666,11/29/2017
3,SPRING CREEK,01 ONE FAMILY DWELLINGS                    ,1,4452,358, ,A5,768 EGAN STREET, ,11239,1,0,1,4466,1606,2016,1,A5,441761,9/7/2018
3,SPRING CREEK,02 TWO FAMILY DWELLINGS                    ,1,4586,971, ,B2,900 ERSKINE STREET, ,11239,2,0,2,3162,1666,2016,1,B2,441761,11/29/2017
3,SPRING CREEK,02 TWO FAMILY DWELLINGS                    ,1,4586,972, ,B2,902 ERSKINE STREET, ,11239,2,0,2,2070,1606,2016,1,B2,419666,11/29/2017
3,SPRING CREEK,02 TWO FAMILY DWELLINGS                    ,1,4586,973, ,B2,904 ERSKINE STREET, ,11239,2,0,2,2080,1606,2016,1,B2,419666,11/29/2017
3,SPRING CREEK,02 TWO FAMILY DWELLINGS                    ,1,4586,974, ,B2,906 ERSKINE STREET, ,11239,2,0,2,2070,1638,2016,1,B2,419666,11/29/2017
3,SPRING CREEK,02 TWO FAMILY DWELLINGS                    ,1,4586,975, ,B2,908 ERSKINE STREET, ,11239,2,0,2,2050,1638,2016,1,B2,419666,1/29/2018
3,SPRING CREEK,02 TWO FAMILY DWELLINGS                    ,1,4586,976, ,B2,910 ERSKINE STREET, ,11239,2,0,2,2360,1606,2016,1,B2,419666,10/31/2017
3,SPRING CREEK,02 TWO FAMILY DWELLINGS                    ,1,4586,977, ,B2,912 ERSKINE STREET, ,11239,2,0,2,3705,1662,2016,1,B2,441761,10/31/2017
3,SPRING CREEK,06 TAX CLASS 1 - OTHER                     ,1,4452,90, ,Z0,N/A SEAVIEW AVENUE, ,11239,0,0,0,199540,0,0,1,Z0,0,5/4/2018
3,SPRING CREEK,07 RENTALS - WALKUP APARTMENTS             , ,4452,280, , ,497 VANDALIA AVENUE, ,11239,8,0,8,3991,0,2018,2,C1,20,12/28/2017
3,SPRING CREEK,07 RENTALS - WALKUP APARTMENTS             , ,4452,281, , ,495 VANDALIA AVENUE, ,11239,8,0,8,3128,0,2018,2,C1,0,12/28/2017
3,SPRING CREEK,07 RENTALS - WALKUP APARTMENTS             , ,4452,282, , ,493 VANDALIA AVENUE, ,11239,8,0,8,3128,0,2018,2,C1,0,12/28/2017
3,SPRING CREEK,07 RENTALS - WALKUP APARTMENTS             , ,4452,283, , ,491 VANDALIA AVENUE, ,11239,8,0,8,3128,0,2018,2,C1,0,12/28/2017
3,SPRING CREEK,07 RENTALS - WALKUP APARTMENTS             , ,4452,284, , ,489 VANDALIA AVENUE, ,11239,8,0,8,3128,0,2018,2,C1,0,12/28/2017
3,SPRING CREEK,07 RENTALS - WALKUP APARTMENTS             , ,4452,285, , ,487 VANDALIA AVENUE, ,11239,8,0,8,3128,0,2018,2,C1,0,12/28/2017
3,SPRING CREEK,07 RENTALS - WALKUP APARTMENTS             , ,4452,286, , ,485 VANDALIA AVENUE, ,11239,8,0,8,3128,0,2018,2,C1,0,12/28/2017
3,SPRING CREEK,07 RENTALS - WALKUP APARTMENTS             , ,4452,287, , ,483 VANDALIA AVENUE, ,11239,8,0,8,3128,0,2018,2,C1,0,12/28/2017
3,SPRING CREEK,07 RENTALS - WALKUP APARTMENTS             , ,4452,288, , ,481 VANDALIA AVENUE, ,11239,8,0,8,3128,0,2018,2,C1,0,12/28/2017
3,SPRING CREEK,07 RENTALS - WALKUP APARTMENTS             , ,4452,289, , ,479 VANDALIA AVENUE, ,11239,8,0,8,3095,0,2018,2,C1,0,12/28/2017
3,SPRING CREEK,07 RENTALS - WALKUP APARTMENTS             , ,4452,290, , ,475 VANDALIA AVENUE, ,11239,8,0,8,5087,0,2018,2,C1,0,12/28/2017
3,SPRING CREEK,07 RENTALS - WALKUP APARTMENTS             , ,4452,441, , ,494 VANDALIA AVENUE, ,11239,8,0,8,3671,0,2018,2,C1,0,12/28/2017
3,SPRING CREEK,07 RENTALS - WALKUP APARTMENTS             , ,4452,442, , ,496 VANDALIA AVENUE, ,11239,8,0,8,3572,0,2018,2,C1,0,12/28/2017
3,SPRING CREEK,07 RENTALS - WALKUP APARTMENTS             , ,4452,443, , ,498 VANDALIA AVENUE, ,11239,8,0,8,3572,0,2018,2,C1,0,12/28/2017
3,SPRING CREEK,07 RENTALS - WALKUP APARTMENTS             , ,4452,444, , ,500 VANDALIA AVENUE, ,11239,8,0,8,3572,0,2018,2,C1,0,12/28/2017
3,SPRING CREEK,07 RENTALS - WALKUP APARTMENTS             , ,4452,445, , ,502 VANDALIA AVENUE, ,11239,8,0,8,3572,0,2018,2,C1,0,12/28/2017
3,SPRING CREEK,07 RENTALS - WALKUP APARTMENTS             , ,4452,446, , ,504 VANDALIA AVENUE, ,11239,8,0,8,3572,0,2018,2,C1,0,12/28/2017
3,SPRING CREEK,07 RENTALS - WALKUP APARTMENTS             , ,4452,447, , ,506 VANDALIA AVENUE, ,11239,8,0,8,3572,0,2018,2,C1,0,12/28/2017
3,SPRING CREEK,07 RENTALS - WALKUP APARTMENTS             , ,4452,448, , ,508 VANDALIA AVENUE, ,11239,8,0,8,3572,0,2018,2,C1,0,12/28/2017
3,SPRING CREEK,07 RENTALS - WALKUP APARTMENTS             , ,4452,449, , ,510 VANDALIA AVENUE, ,11239,8,0,8,3689,0,2018,2,C1,0,12/28/2017
3,SPRING CREEK,08 RENTALS - ELEVATOR APARTMENTS           ,2,4435,1, ,D3,1155 PENNSYLVANIA AVENUE,780,11239,1092,0,1092,358496,997720,1971,2,D3,869612895,5/4/2018
3,SPRING CREEK,08 RENTALS - ELEVATOR APARTMENTS           ,2,4452,1, ,D3,1260 CROTON LOOP,1168,11239,1168,0,1168,618307,1493793,1972,2,D3,0,5/4/2018
3,SPRING CREEK,08 RENTALS - ELEVATOR APARTMENTS           ,2,4452,20, ,D3,1325 PENNSYLVANIA AVENUE,1164,11239,1164,0,1164,883293,1485000,1972,2,D3,0,5/4/2018
3,SPRING CREEK,08 RENTALS - ELEVATOR APARTMENTS           ,2,4452,85, ,D3,180 BETHEL LOOP,1598,11239,1463,0,1463,1073857,1688760,1970,2,D3,0,5/4/2018
3,SPRING CREEK,08 RENTALS - ELEVATOR APARTMENTS           ,2,4452,200, ,D3,1540 VAN SICLEN AVENUE,1173,11239,2229,0,2229,854159,1420000,1975,2,D3,0,5/4/2018
3,SPRING CREEK,11A CONDO-RENTALS                           , ,4586,1302, , ,702 VANDALIA AVENUE,RESI,11239,0,0,0,0,0,0,2,RR,0,11/2/2017
3,SPRING CREEK,22 STORE BUILDINGS                         ,4,4452,15, ,K6,1350 PENNSYLVANIA AVENUE, ,11239,0,15,15,344810,105460,1974,4,K6,35000000,5/7/2018
3,SPRING CREEK,28 COMMERCIAL CONDOS                       , ,4586,1301, , ,702 VANDALIA AVENUE,COMM,11239,0,1,1,0,0,0,4,R5,0,11/2/2017
3,SPRING CREEK,29 COMMERCIAL GARAGES                      ,4,4435,50, ,G1,177 VANDALIA AVENUE, ,11239,0,1,1,67200,240000,1972,4,G1,0,5/4/2018
3,SPRING CREEK,29 COMMERCIAL GARAGES                      ,4,4452,10, ,G1,1266 PENNSYLVANIA AVENUE, ,11239,0,530,530,72450,186272,1973,4,G1,0,5/4/2018
3,SPRING CREEK,29 COMMERCIAL GARAGES                      ,4,4452,40, ,G1,1426 FREEPORT LOOP, ,11239,0,1,1,81900,203272,1973,4,G1,0,5/4/2018
3,SPRING CREEK,29 COMMERCIAL GARAGES                      ,4,4452,60, ,G1,1506 PENNSYLVANIA AVENUE, ,11239,0,1,1,66000,181203,1974,4,G1,0,5/4/2018
3,SPRING CREEK,29 COMMERCIAL GARAGES                      ,4,4452,105, ,G1,186 VANDALIA AVENUE, ,11239,0,1,1,77700,181274,1972,4,G1,0,5/4/2018
3,SPRING CREEK,29 COMMERCIAL GARAGES                      ,4,4452,125, ,G1,155 SCHROEDERS AVENUE, ,11239,0,1,1,74370,155792,1972,4,G1,0,5/4/2018
3,SPRING CREEK,29 COMMERCIAL GARAGES                      ,4,4452,135, ,G1,1279 PENNSYLVANIA AVENUE, ,11239,0,2,2,70350,155792,1972,4,G1,0,5/4/2018
3,SPRING CREEK,29 COMMERCIAL GARAGES                      ,4,4452,325, ,G1,1461 PENNSYLVANIA AVENUE, ,11239,0,1,1,70350,155792,1973,4,G1,0,5/4/2018
3,SPRING CREEK,31 COMMERCIAL VACANT LAND                  ,4,4452,151, ,V1,N/A VAN SICLEN AVENUE, ,11239,0,0,0,21573,0,0,4,V1,0,5/4/2018
3,SPRING CREEK,31 COMMERCIAL VACANT LAND                  ,4,4586,200, ,V1,FOUNTAIN AVENUE, ,11208,0,0,0,50959,0,0,4,V1,0,11/2/2017
3,SPRING CREEK,31 COMMERCIAL VACANT LAND                  ,4,4586,201, ,V1,FOUNTAIN AVENUE, ,11208,0,0,0,78800,0,0,4,V1,0,3/1/2018
3,SPRING CREEK,31 COMMERCIAL VACANT LAND                  ,4,4586,201, ,V1,FOUNTAIN AVENUE, ,11208,0,0,0,78800,0,0,4,V1,500000,5/17/2018
3,SPRING CREEK,31 COMMERCIAL VACANT LAND                  ,4,4586,202, ,V1,FOUNTAIN AVENUE, ,11208,0,0,0,44352,0,0,4,V1,0,11/2/2017
3,SPRING CREEK,31 COMMERCIAL VACANT LAND                  ,4,4586,202, ,V1,FOUNTAIN AVENUE, ,11208,0,0,0,44352,0,0,4,V1,2900000,11/2/2017
3,SPRING CREEK,31 COMMERCIAL VACANT LAND                  ,4,4586,203, ,V1,702 VANDALIA AVENUE, ,11239,0,0,0,14197,0,0,4,V1,0,11/2/2017
3,SPRING CREEK,31 COMMERCIAL VACANT LAND                  ,4,4586,203, ,V1,702 VANDALIA AVENUE, ,11239,0,0,0,14197,0,0,4,V1,250000,11/2/2017
3,SPRING CREEK,31 COMMERCIAL VACANT LAND                  ,4,4586,204, ,V1,FOUNTAIN AVENUE, ,11208,0,0,0,20251,0,0,4,V1,0,11/2/2017
3,SPRING CREEK,31 COMMERCIAL VACANT LAND                  ,4,4586,204, ,V1,FOUNTAIN AVENUE, ,11208,0,0,0,20251,0,0,4,V1,1000000,11/2/2017
3,SUNSET PARK,01 ONE FAMILY DWELLINGS                    ,1,634,54, ,A9,221 19TH STREET, ,11232,1,0,1,2500,2100,1910,1,A9,2100000,9/7/2018
3,SUNSET PARK,01 ONE FAMILY DWELLINGS                    ,1,637,35, ,A5,224A 19 STREET, ,11232,1,0,1,1503,1548,1910,1,A5,2080000,1/23/2018
3,SUNSET PARK,01 ONE FAMILY DWELLINGS                    ,1,655,55, ,A9,219 26TH STREET, ,11232,1,0,1,1560,1800,1910,1,A9,520000,8/9/2018
3,SUNSET PARK,01 ONE FAMILY DWELLINGS                    ,1,673,35, ,S1,225 31ST STREET, ,11232,1,1,2,2233,1430,1931,1,S1,0,8/3/2018
3,SUNSET PARK,01 ONE FAMILY DWELLINGS                    ,1,677,40, ,S1,800 5 AVENUE, ,11232,1,1,2,2025,1600,1920,1,S1,810000,2/9/2018
3,SUNSET PARK,01 ONE FAMILY DWELLINGS                    ,1,681,75, ,A5,185 33RD STREET, ,11232,1,0,1,1503,1374,1987,1,A5,1300000,7/10/2018
3,SUNSET PARK,01 ONE FAMILY DWELLINGS                    ,1,681,79, ,A5,179 33RD STREET, ,11232,1,0,1,1503,1200,1987,1,A5,0,8/7/2018
3,SUNSET PARK,01 ONE FAMILY DWELLINGS                    ,1,681,80, ,A5,177 33RD   STREET, ,11232,1,0,1,1503,1200,1987,1,A5,750000,3/22/2018
3,SUNSET PARK,01 ONE FAMILY DWELLINGS                    ,1,685,238, ,A5,817A 5 AVENUE, ,11232,1,0,1,1700,0,1920,1,A5,1875000,9/14/2018
3,SUNSET PARK,01 ONE FAMILY DWELLINGS                    ,1,728,62, ,A9,331 44TH STREET, ,11220,1,0,1,2504,1020,1899,1,A9,1300000,3/9/2018
3,SUNSET PARK,01 ONE FAMILY DWELLINGS                    ,1,766,36, ,A9,4700 6TH AVENUE, ,11220,1,0,1,2000,3090,1901,1,A9,0,8/24/2018
3,SUNSET PARK,01 ONE FAMILY DWELLINGS                    ,1,777,50, ,A5,771 49TH   STREET, ,11220,1,0,1,1377,978,1925,1,A5,850000,3/5/2018
3,SUNSET PARK,01 ONE FAMILY DWELLINGS                    ,1,777,51, ,A5,769 49TH STREET, ,11220,1,0,1,1327,978,1925,1,A5,850000,2/27/2018
3,SUNSET PARK,01 ONE FAMILY DWELLINGS                    ,1,777,56, ,A5,757 49TH   STREET, ,11220,1,0,1,1327,978,1925,1,A5,715000,10/23/2017
3,SUNSET PARK,01 ONE FAMILY DWELLINGS                    ,1,777,56, ,A5,757 49TH STREET, ,11220,1,0,1,1327,978,1925,1,A5,808000,9/7/2018
3,SUNSET PARK,01 ONE FAMILY DWELLINGS                    ,1,807,69, ,A9,429 53RD, ,11220,1,0,1,2003,1000,1920,1,A9,970000,10/5/2017
3,SUNSET PARK,01 ONE FAMILY DWELLINGS                    ,1,824,50, ,S1,5416 6 AVENUE, ,11220,1,1,2,1600,2852,1910,1,S1,1625000,4/9/2018
3,SUNSET PARK,01 ONE FAMILY DWELLINGS                    ,1,831,8, ,S0,404 55TH   STREET, ,11220,1,2,3,4017,6300,1899,1,S0,2800000,11/30/2017
